date,appliance_type,ambient_temperature,process_temperature,rotational_speed,torque,service_required,TWF,HDF,PWF,OSF,RNF,temp_diff,device_age_months,failure_risk_score,risk_category,device_id,day,power_consumption_kwh,ambient_temperature_energy,usage_hours_daily,energy_per_hour,region,appliance_type_energy
5827,M,301.3,311.1,1492.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,7.433333333333334,0.15008804,Low Risk,5826,2016-03-17,12.51,4.597222222222222,2.4,5.2125,West,Refrigerator
5828,L,301.3,311.1,1624.0,40.9,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,0.0,0.0009652891,Low Risk,5827,2016-03-26,15.69,9.208333333333334,2.4,6.5375,West,AC
5829,L,301.3,311.1,1504.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,0.06666666666666667,0.0012148034,Low Risk,5828,2016-04-12,15.9,10.648263888888888,2.4,6.625,West,Washing Machine
5830,M,301.2,311.1,1574.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,0.13333333333333333,0.0009871935,Low Risk,5829,2016-01-17,20.55,0.3927083333333334,2.4,8.5625,East,Refrigerator
5831,M,301.3,311.2,1438.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999977,0.23333333333333334,0.0022709116,Low Risk,5830,2016-01-23,13.4,5.860416666666667,2.4,5.583333333333334,South,Washing Machine
5832,L,301.3,311.3,1474.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3333333333333333,0.005173024,Low Risk,5831,2016-05-09,12.25,18.519791666666666,2.4,5.104166666666667,North,AC
5833,L,301.3,311.2,1675.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999977,0.4,0.0010830496,Low Risk,5832,2016-03-16,22.81,5.24375,2.4,9.504166666666666,East,Refrigerator
5834,L,301.3,311.2,1457.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999977,0.4666666666666667,0.0014313045,Low Risk,5833,2016-01-14,21.8,3.4319444444444445,2.4,9.083333333333334,South,AC
5835,L,301.3,311.3,1434.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5333333333333333,0.032820508,Low Risk,5834,2016-05-27,14.86,17.195412844036696,1.8166666666666667,8.179816513761468,East,Refrigerator
5836,L,301.3,311.2,1668.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999977,0.6,0.0022116844,Low Risk,5835,2016-04-07,9.91,7.427083333333333,2.4,4.129166666666667,South,AC
5837,L,301.2,311.1,1550.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,0.6666666666666666,0.0025458303,Low Risk,5836,2016-01-27,6.57,10.219097222222222,2.4,2.7375000000000003,South,Washing Machine
5838,M,301.3,311.1,1834.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,0.7333333333333333,0.0010501922,Low Risk,5837,2016-03-02,13.360000000000001,5.936805555555555,2.4,5.566666666666667,West,Refrigerator
5839,M,301.4,311.2,1476.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,0.8333333333333334,0.0018255311,Low Risk,5838,2016-05-23,11.96,12.570486111111112,2.4,4.983333333333334,South,Refrigerator
5840,M,301.4,311.2,1541.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,0.9333333333333333,0.0018255311,Low Risk,5839,2016-03-19,16.37,5.642361111111111,2.4,6.820833333333334,East,Washing Machine
5841,M,301.3,311.1,1581.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,1.0333333333333334,0.0017651047,Low Risk,5840,2016-05-26,21.17,14.92361111111111,2.4,8.820833333333335,East,AC
5842,M,301.3,311.1,1678.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,1.1333333333333333,0.0032460515,Low Risk,5841,2016-01-31,18.64,7.171527777777778,2.4,7.7666666666666675,West,Refrigerator
5843,L,301.4,311.2,1355.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,1.2333333333333334,0.022735983,Low Risk,5842,2016-02-03,19.14,4.886805555555555,2.4,7.9750000000000005,South,Washing Machine
5844,L,301.5,311.2,1700.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,1.3,0.0018676949,Low Risk,5843,2016-01-14,21.8,3.4319444444444445,2.4,9.083333333333334,South,AC
5845,L,301.4,311.1,1462.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000045,1.3666666666666667,0.0025828676,Low Risk,5844,2016-01-13,13.97,4.856944444444444,2.4,5.820833333333334,East,Washing Machine
5846,M,301.4,311.2,1727.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,1.4333333333333333,0.0010501922,Low Risk,5845,2016-03-18,9.02,3.826388888888889,2.4,3.7583333333333333,South,Refrigerator
5847,L,301.4,311.3,1674.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,1.5333333333333334,0.0020334937,Low Risk,5846,2016-04-20,11.61,8.882291666666667,2.4,4.8375,East,AC
5848,L,301.4,311.3,1397.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,1.6,0.0058279936,Low Risk,5847,2016-03-04,13.73,4.074305555555556,2.4,5.720833333333334,West,Refrigerator
5849,L,301.4,311.3,2323.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,1.6666666666666667,0.013766965,Low Risk,5848,2016-02-14,14.75,2.732291666666667,2.4,6.145833333333334,East,Refrigerator
5850,M,301.4,311.2,1434.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,1.7333333333333334,0.034392387,Low Risk,5849,2016-03-06,12.92,2.7618055555555556,2.4,5.383333333333334,West,AC
5851,L,301.3,311.1,1560.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,1.8333333333333333,0.0023805867,Low Risk,5850,2016-04-27,10.81,4.772916666666666,2.4,4.504166666666667,West,AC
5852,L,301.2,311.0,1573.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,1.9,0.0023130113,Low Risk,5851,2016-02-19,17.15,3.1631944444444446,2.4,7.145833333333333,East,Washing Machine
5853,H,301.2,310.9,1798.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,1.9666666666666666,0.0012876869,Low Risk,5852,2016-03-18,9.02,3.826388888888889,2.4,3.7583333333333333,South,Refrigerator
5854,L,301.2,311.0,1567.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,2.1333333333333333,0.0023130113,Low Risk,5853,2016-02-25,18.01,2.398611111111111,2.4,7.504166666666667,North,Washing Machine
5855,L,301.2,310.9,1416.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,2.2,0.071309865,Low Risk,5854,2016-03-28,18.330000000000002,8.929513888888888,2.4,7.637500000000001,North,AC
5856,M,301.2,310.9,1424.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,2.2666666666666666,0.028944047,Low Risk,5855,2016-01-16,18.04,2.194097222222222,2.4,7.516666666666667,South,AC
5857,H,301.2,310.9,1598.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,2.3666666666666667,0.0025398133,Low Risk,5856,2016-01-27,6.57,10.219097222222222,2.4,2.7375000000000003,South,Washing Machine
5858,L,301.3,310.9,1760.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999966,2.533333333333333,0.0039683157,Low Risk,5857,2016-04-18,10.34,6.659722222222222,2.4,4.308333333333334,East,Washing Machine
5859,L,301.3,311.0,1348.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,2.6,0.018887984,Low Risk,5858,2016-03-31,11.4,6.925,2.4,4.75,North,Refrigerator
5860,L,301.3,311.0,1542.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,2.6666666666666665,0.0047364905,Low Risk,5859,2016-01-12,12.34,5.566319444444444,2.4,5.141666666666667,South,AC
5861,L,301.3,310.9,1566.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999966,2.7333333333333334,0.007236712,Low Risk,5860,2016-03-27,10.52,8.969791666666666,2.4,4.383333333333334,East,AC
5862,L,301.3,311.0,1554.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,2.8,0.009540339,Low Risk,5861,2016-03-16,22.81,5.24375,2.4,9.504166666666666,East,Refrigerator
5863,L,301.4,311.0,1470.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,2.8666666666666667,0.0035786855,Low Risk,5862,2016-03-02,13.360000000000001,5.936805555555555,2.4,5.566666666666667,West,Refrigerator
5864,M,301.4,311.1,1758.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000045,2.933333333333333,0.0015694661,Low Risk,5863,2016-04-11,11.21,12.888541666666667,2.4,4.670833333333334,East,Refrigerator
5865,M,301.4,311.0,1486.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,3.033333333333333,0.003369098,Low Risk,5864,2016-02-01,22.45,10.956597222222221,2.4,9.354166666666666,North,Washing Machine
5866,M,301.5,311.1,1402.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,3.1333333333333333,0.008618705,Low Risk,5865,2016-04-30,20.22,7.4906250000000005,2.4,8.425,South,Washing Machine
5867,L,301.5,311.1,1459.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,3.2333333333333334,0.006489567,Low Risk,5866,2016-04-26,10.66,3.793055555555556,2.4,4.441666666666667,West,Washing Machine
5868,L,301.5,311.0,1494.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.3,0.0065679536,Low Risk,5867,2016-03-17,12.51,4.597222222222222,2.4,5.2125,West,Refrigerator
5869,L,301.5,311.1,1731.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,3.3666666666666667,0.0017476568,Low Risk,5868,2016-03-19,16.37,5.642361111111111,2.4,6.820833333333334,East,Washing Machine
5870,L,301.5,311.1,2076.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,3.433333333333333,0.0021553596,Low Risk,5869,2016-04-03,10.34,15.3125,2.4,4.308333333333334,East,AC
5871,L,301.5,311.1,2055.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,3.5,0.006297468,Low Risk,5870,2016-04-22,24.57,11.141666666666667,2.4,10.2375,West,Refrigerator
5872,L,301.5,311.1,1469.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,3.566666666666667,0.010989026,Low Risk,5871,2016-02-18,12.06,1.1670138888888888,2.4,5.025,West,Refrigerator
5873,M,301.5,311.0,1504.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.6333333333333333,0.003863514,Low Risk,5872,2016-01-23,13.4,5.860416666666667,2.4,5.583333333333334,South,Washing Machine
5874,M,301.5,311.1,1396.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,3.7333333333333334,0.008210477,Low Risk,5873,2016-02-20,14.51,8.41875,2.4,6.045833333333333,West,AC
5875,M,301.5,311.1,1660.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,3.8333333333333335,0.0067064296,Low Risk,5874,2016-03-07,20.54,1.6152777777777778,2.4,8.558333333333334,North,AC
5876,M,301.5,311.0,1577.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.933333333333333,0.003863514,Low Risk,5875,2016-01-22,6.58,1.5989583333333333,2.4,2.7416666666666667,North,Washing Machine
5877,L,301.5,311.1,1426.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,4.033333333333333,0.04819094,Low Risk,5876,2016-01-23,13.4,5.860416666666667,2.4,5.583333333333334,South,Washing Machine
5878,L,301.5,311.1,1458.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,4.1,0.003795943,Low Risk,5877,2016-05-09,12.25,18.519791666666666,2.4,5.104166666666667,North,AC
5879,L,301.4,311.0,1533.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,4.166666666666667,0.005719021,Low Risk,5878,2016-04-16,19.32,9.08611111111111,2.4,8.05,East,AC
5880,L,301.4,311.0,1701.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,4.233333333333333,0.0031969976,Low Risk,5879,2016-03-07,20.54,1.6152777777777778,2.4,8.558333333333334,North,AC
5881,L,301.5,311.1,1434.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,4.3,0.029575314,Low Risk,5880,2016-02-19,17.15,3.1631944444444446,2.4,7.145833333333333,East,Washing Machine
5882,L,301.4,311.1,1952.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000045,4.366666666666666,0.0022005527,Low Risk,5881,2016-05-07,13.99,18.51909722222222,2.4,5.829166666666667,West,Refrigerator
5883,L,301.4,311.1,1469.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000045,4.433333333333334,0.0044617075,Low Risk,5882,2016-03-30,12.63,9.071874999999999,2.4,5.2625,West,AC
5884,L,301.4,311.1,1800.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000045,4.5,0.002104999,Low Risk,5883,2016-05-17,9.51,12.494791666666666,2.4,3.9625,West,AC
5885,M,301.3,311.1,1438.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,4.566666666666666,0.004889019,Low Risk,5884,2016-02-14,14.75,2.732291666666667,2.4,6.145833333333334,East,Refrigerator
5886,L,301.3,311.1,1647.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,4.666666666666667,0.0038123275,Low Risk,5885,2016-01-13,13.97,4.856944444444444,2.4,5.820833333333334,East,Washing Machine
5887,L,301.4,311.1,1494.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000045,4.733333333333333,0.0042090975,Low Risk,5886,2016-05-09,12.25,18.519791666666666,2.4,5.104166666666667,North,AC
5888,H,301.4,311.1,1445.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000045,4.8,0.0022472912,Low Risk,5887,2016-01-15,18.05,2.665277777777778,2.4,7.520833333333334,East,Refrigerator
5889,M,301.5,311.1,1507.0,38.6,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,4.966666666666667,0.005847548,Low Risk,5888,2016-01-21,13.34,0.17500000000000002,2.4,5.558333333333334,South,AC
5890,M,301.4,311.0,1234.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,5.066666666666666,0.01084832,Low Risk,5889,2016-05-15,14.98,8.556597222222221,2.4,6.241666666666667,East,AC
5891,L,301.4,311.0,1634.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,5.166666666666667,0.0052777207,Low Risk,5890,2016-03-21,11.200000000000001,6.973958333333333,2.4,4.666666666666667,North,AC
5892,L,301.4,311.0,1334.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,5.233333333333333,0.036709886,Low Risk,5891,2016-05-06,14.51,15.878472222222221,2.4,6.045833333333333,West,Washing Machine
5893,L,301.4,311.1,1472.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000045,5.3,0.0063277376,Low Risk,5892,2016-05-27,14.86,17.195412844036696,1.8166666666666667,8.179816513761468,East,Refrigerator
5894,M,301.3,311.0,1410.0,52.7,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,5.366666666666666,0.0320212,Low Risk,5893,2016-04-25,10.82,4.853472222222222,2.4,4.508333333333334,East,Washing Machine
5895,L,301.2,310.9,1597.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,5.466666666666667,0.013159343,Low Risk,5894,2016-05-05,12.1,12.8,2.4,5.041666666666667,West,Refrigerator
5896,M,301.2,310.9,1460.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,5.533333333333333,0.01049019,Low Risk,5895,2016-03-17,12.51,4.597222222222222,2.4,5.2125,West,Refrigerator
5897,L,301.1,310.8,1274.0,55.7,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,5.633333333333334,0.02208107,Low Risk,5896,2016-02-10,13.88,4.232638888888889,2.4,5.783333333333334,North,Washing Machine
5898,M,301.0,310.7,1517.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,5.7,0.0057413853,Low Risk,5897,2016-03-25,25.98,7.070833333333334,2.4,10.825000000000001,North,Refrigerator
5899,L,301.0,310.7,1300.0,57.2,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,5.8,0.019983022,Low Risk,5898,2016-03-21,11.200000000000001,6.973958333333333,2.4,4.666666666666667,North,AC
5900,H,300.9,310.6,1686.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000045,5.866666666666666,0.004192613,Low Risk,5899,2016-03-16,22.81,5.24375,2.4,9.504166666666666,East,Refrigerator
5901,M,300.9,310.7,1485.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,6.033333333333333,0.012414353,Low Risk,5900,2016-03-20,16.15,5.882986111111111,2.4,6.729166666666666,North,Refrigerator
5902,L,301.0,310.7,1464.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,6.133333333333334,0.02988016,Low Risk,5901,2016-02-20,14.51,8.41875,2.4,6.045833333333333,West,AC
5903,L,300.9,310.6,1598.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,9.700000000000045,6.2,0.049929928,Low Risk,5902,2016-01-30,18.79,6.920138888888889,2.4,7.829166666666667,South,AC
5904,L,300.9,310.5,1894.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,6.266666666666667,0.026557965,Low Risk,5903,2016-02-18,12.06,1.1670138888888888,2.4,5.025,West,Refrigerator
5905,M,300.8,310.5,1330.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,6.333333333333333,0.24792108,Low Risk,5904,2016-02-24,11.23,2.0218749999999996,2.4,4.679166666666667,South,Refrigerator
5906,H,300.8,310.5,1582.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,6.433333333333334,0.0065935184,Low Risk,5905,2016-03-20,16.15,5.882986111111111,2.4,6.729166666666666,North,Refrigerator
5907,L,300.7,310.3,1533.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,6.6,0.14860189,Low Risk,5906,2016-05-14,14.34,9.61736111111111,2.4,5.9750000000000005,North,Washing Machine
5908,H,300.8,310.4,1419.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999966,6.666666666666667,0.037116688,Low Risk,5907,2016-04-10,10.68,9.345833333333333,2.4,4.45,South,Refrigerator
5909,M,300.8,310.3,1526.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.833333333333333,0.14479768,Low Risk,5908,2016-03-20,16.15,5.882986111111111,2.4,6.729166666666666,North,Refrigerator
5910,H,300.7,310.2,1364.0,65.3,1.0,1.0,0.0,1.0,1.0,0.0,9.5,6.933333333333334,0.9675126,High Risk,5909,2016-05-19,10.08,12.264583333333333,2.4,4.2,North,Refrigerator
5911,M,300.8,310.3,1458.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.002141391,Low Risk,5910,2016-04-03,10.34,15.3125,2.4,4.308333333333334,East,AC
5912,M,300.8,310.4,1288.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999966,0.1,0.2140093,Low Risk,5911,2016-04-08,19.36,7.957986111111111,2.4,8.066666666666666,East,Washing Machine
5913,M,300.7,310.3,1659.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,0.2,0.006081435,Low Risk,5912,2016-03-29,13.17,8.307291666666666,2.4,5.4875,South,Washing Machine
5914,H,300.7,310.2,1479.0,52.3,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.3,0.0039925324,Low Risk,5913,2016-05-02,12.33,10.198958333333334,2.4,5.1375,East,Refrigerator
5915,L,300.7,310.3,1592.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000023,0.4666666666666667,0.0029262574,Low Risk,5914,2016-04-12,15.9,10.648263888888888,2.4,6.625,West,Washing Machine
5916,M,300.6,310.2,1532.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999966,0.5333333333333333,0.0038357528,Low Risk,5915,2016-03-22,10.24,6.911805555555556,2.4,4.266666666666667,North,Refrigerator
5917,L,300.6,310.2,1555.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999966,0.6333333333333333,0.0070288545,Low Risk,5916,2016-02-28,7.7,2.54375,2.4,3.2083333333333335,North,Refrigerator
5918,L,300.6,310.2,1341.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,9.599999999999966,0.7,0.04250005,Low Risk,5917,2016-03-02,13.360000000000001,5.936805555555555,2.4,5.566666666666667,West,Refrigerator
5919,L,300.6,310.1,1541.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.7666666666666667,0.00814426,Low Risk,5918,2016-02-12,16.97,3.213888888888889,2.4,7.070833333333333,West,Washing Machine
5920,L,300.6,310.3,1414.0,50.6,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,0.8333333333333334,0.08834346,Low Risk,5919,2016-02-01,22.45,10.956597222222221,2.4,9.354166666666666,North,Washing Machine
5921,L,300.5,310.2,1764.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,9.699999999999989,0.9,0.0022669986,Low Risk,5920,2016-05-03,10.040000000000001,10.580208333333333,2.4,4.183333333333334,East,Refrigerator
5922,L,300.5,310.3,1336.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,0.9666666666666667,0.015322815,Low Risk,5921,2016-05-22,15.86,15.51388888888889,2.4,6.608333333333333,South,Washing Machine
5923,L,300.5,310.3,1435.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,9.800000000000011,1.0333333333333334,0.007829993,Low Risk,5922,2016-01-28,5.4,5.8694444444444445,2.4,2.2500000000000004,East,Washing Machine
5924,M,300.4,310.3,1537.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,1.1,0.0027669983,Low Risk,5923,2016-05-07,13.99,18.51909722222222,2.4,5.829166666666667,West,Refrigerator
5925,L,300.3,310.2,1369.0,48.8,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999977,1.2,0.018515816,Low Risk,5924,2016-05-06,14.51,15.878472222222221,2.4,6.045833333333333,West,Washing Machine
5926,M,300.2,310.1,1619.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,1.2666666666666666,0.0026126462,Low Risk,5925,2016-02-16,13.42,0.08749999999999998,2.4,5.591666666666667,North,Washing Machine
5927,L,300.2,310.1,1440.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,1.3666666666666667,0.016534813,Low Risk,5926,2016-03-14,23.62,3.107291666666667,2.4,9.841666666666667,West,AC
5928,L,300.2,310.1,1649.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,1.4333333333333333,0.00406246,Low Risk,5927,2016-05-27,14.86,17.195412844036696,1.8166666666666667,8.179816513761468,East,Refrigerator
5929,M,300.2,310.1,1550.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,1.5,0.0025550032,Low Risk,5928,2016-03-29,13.17,8.307291666666666,2.4,5.4875,South,Washing Machine
5930,L,300.3,310.2,1471.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999977,1.6,0.009410758,Low Risk,5929,2016-05-12,10.4,16.525694444444444,2.4,4.333333333333334,South,AC
5931,L,300.3,310.3,1483.0,51.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.6666666666666667,0.012579523,Low Risk,5930,2016-02-23,12.77,4.321180555555555,2.4,5.320833333333334,South,AC
5932,L,300.3,310.4,1336.0,54.4,0.0,0.0,0.0,0.0,0.0,0.0,10.099999999999966,1.7333333333333334,0.0143109765,Low Risk,5931,2016-04-01,8.58,7.143055555555555,2.4,3.575,East,Refrigerator
5933,L,300.5,310.5,1515.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.8,0.0032282637,Low Risk,5932,2016-04-06,12.61,8.603124999999999,2.4,5.254166666666666,East,AC
5934,L,300.5,310.5,1373.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.8666666666666667,0.015966432,Low Risk,5933,2016-01-26,10.27,9.551388888888887,2.4,4.279166666666667,East,Refrigerator
5935,H,300.6,310.5,1454.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999977,1.9333333333333333,0.007871741,Low Risk,5934,2016-03-04,13.73,4.074305555555556,2.4,5.720833333333334,West,Refrigerator
5936,L,300.5,310.5,1646.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.1,0.0027761844,Low Risk,5935,2016-04-21,11.07,11.9125,2.4,4.612500000000001,South,Washing Machine
5937,M,300.5,310.4,1548.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999977,2.1666666666666665,0.0024455716,Low Risk,5936,2016-04-17,15.25,5.509375,2.4,6.354166666666667,West,AC
5938,M,300.6,310.5,1462.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999977,2.2666666666666666,0.0025329576,Low Risk,5937,2016-01-12,12.34,5.566319444444444,2.4,5.141666666666667,South,AC
5939,L,300.5,310.4,1702.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,9.899999999999977,2.3666666666666667,0.0032268113,Low Risk,5938,2016-04-13,13.57,8.209722222222222,2.4,5.654166666666667,East,AC
5940,L,300.5,310.5,1409.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.433333333333333,0.82698095,High Risk,5939,2016-03-09,12.5,5.178819444444445,2.4,5.208333333333334,East,Washing Machine
5941,M,300.6,310.6,1427.0,52.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,0.07409587,Low Risk,5940,2016-03-19,16.37,5.642361111111111,2.4,6.820833333333334,East,Washing Machine
5942,L,300.6,310.7,1438.0,48.5,1.0,0.0,0.0,0.0,0.0,0.0,10.099999999999966,2.6,0.29291585,Low Risk,5941,2016-05-08,9.87,19.372569444444444,2.4,4.1125,North,AC
5943,L,300.7,310.7,1450.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.6666666666666665,0.008706704,Low Risk,5942,2016-04-11,11.21,12.888541666666667,2.4,4.670833333333334,East,Refrigerator
5944,L,300.7,310.7,1541.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.7333333333333334,0.006298399,Low Risk,5943,2016-02-24,11.23,2.0218749999999996,2.4,4.679166666666667,South,Refrigerator
5945,M,300.7,310.6,1484.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,9.900000000000034,2.8,0.0034221152,Low Risk,5944,2016-02-03,19.14,4.886805555555555,2.4,7.9750000000000005,South,Washing Machine
5946,M,300.8,310.8,1415.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.9,0.010402991,Low Risk,5945,2016-04-10,10.68,9.345833333333333,2.4,4.45,South,Refrigerator
5947,L,300.7,310.8,1496.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,10.100000000000023,3.0,0.012541967,Low Risk,5946,2016-04-13,13.57,8.209722222222222,2.4,5.654166666666667,East,AC
